raw_ts,ts,sn1,sn2,U,V,T,BatteryPct,BattV,BattC,VectorMag,VectorDir
23:11:01:19:25:00.652,2023-11-01T19:25:00.652Z,150,151,-0.82,-0.49,22.13,100.0,4.18,0.0,0.9552486587271399,59.13910831165049
23:11:01:19:25:00.852,2023-11-01T19:25:00.852Z,150,151,-0.87,-0.38,22.7,100.0,4.18,0.0,0.9493682109698007,66.40517943011855
23:11:01:19:25:01.051,2023-11-01T19:25:01.051Z,150,151,-0.92,-0.47,22.29,100.0,4.16,0.0,1.0331021246711285,62.93889386252681
23:11:01:19:25:01.254,2023-11-01T19:25:01.254Z,150,151,-0.84,-0.46,22.1,100.0,4.16,0.0,0.9577055915050303,61.29404745659889
23:11:01:19:25:01.453,2023-11-01T19:25:01.453Z,150,151,-0.98,-0.69,21.91,100.0,4.16,0.0,1.1985407794480754,54.85132734280808
23:11:01:19:25:01.652,2023-11-01T19:25:01.652Z,150,151,-0.81,-1.1,21.31,100.0,4.16,0.0,1.3660527076214886,36.36658017263625
23:11:01:19:25:01.852,2023-11-01T19:25:01.852Z,150,151,-0.71,-1.25,21.17,100.0,4.16,0.0,1.4375673897247392,29.596575037530386
23:11:01:19:25:02.051,2023-11-01T19:25:02.051Z,150,151,-0.75,-1.12,21.28,100.0,4.17,0.0,1.3479243302203578,33.807959910041916
23:11:01:19:25:02.254,2023-11-01T19:25:02.254Z,150,151,-1.27,-0.89,21.45,100.0,4.17,0.0,1.5508062419270823,54.977712620150555
23:11:01:19:25:02.453,2023-11-01T19:25:02.453Z,150,151,-1.36,-0.92,21.52,100.0,4.17,0.0,1.6419500601419035,55.922804719869305
23:11:01:19:25:02.652,2023-11-01T19:25:02.652Z,150,151,-1.24,-0.81,21.72,100.0,4.17,0.0,1.4811144452742335,56.846394133219405
23:11:01:19:25:02.852,2023-11-01T19:25:02.852Z,150,151,-1.33,-0.94,21.71,100.0,4.17,0.0,1.628649747490233,54.748594241685396
23:11:01:19:25:03.051,2023-11-01T19:25:03.051Z,150,151,-1.34,-1.13,21.19,100.0,4.16,0.0,1.7528548142958102,49.85961443097244
23:11:01:19:25:03.254,2023-11-01T19:25:03.254Z,150,151,-1.4,-1.1,21.03,100.0,4.16,0.0,1.7804493814764855,51.84277341263095
23:11:01:19:25:03.453,2023-11-01T19:25:03.453Z,150,151,-1.28,-0.95,21.24,100.0,4.16,0.0,1.5940200751558935,53.41765717701321
23:11:01:19:25:03.652,2023-11-01T19:25:03.652Z,150,151,-1.29,-0.8,21.55,100.0,4.16,0.0,1.517926216915697,58.19467107500304
23:11:01:19:25:03.852,2023-11-01T19:25:03.852Z,150,151,-1.18,-1.05,21.4,100.0,4.16,0.0,1.5795252451290545,48.336336702213316
23:11:01:19:25:04.051,2023-11-01T19:25:04.051Z,150,151,-1.13,-1.13,21.38,100.0,4.17,0.0,1.5980613254815972,45.0
23:11:01:19:25:04.254,2023-11-01T19:25:04.254Z,150,151,-1.36,-0.95,21.67,100.0,4.17,0.0,1.658945448168806,55.06456820725191
23:11:01:19:25:04.453,2023-11-01T19:25:04.453Z,150,151,-1.3,-0.74,21.73,100.0,4.17,0.0,1.4958609561052123,60.35013649242444
23:11:01:19:25:04.652,2023-11-01T19:25:04.652Z,150,151,-1.22,-1.11,21.64,100.0,4.17,0.0,1.6493938280471405,47.70294403781469
23:11:01:19:25:04.852,2023-11-01T19:25:04.852Z,150,151,-1.41,-1.48,21.47,100.0,4.17,0.0,2.0441379601191305,43.61248425255678
23:11:01:19:25:05.051,2023-11-01T19:25:05.051Z,150,151,-1.18,-1.3,21.65,100.0,4.16,0.0,1.7556765077883796,42.229784202799806
23:11:01:19:25:05.250,2023-11-01T19:25:05.250Z,150,151,-1.15,-1.31,21.18,100.0,4.16,0.0,1.7431580536486069,41.27868673525029
23:11:01:19:25:05.453,2023-11-01T19:25:05.453Z,150,151,-1.0,-1.15,21.52,100.0,4.16,0.0,1.523975065412817,41.009086901570186
23:11:01:19:25:05.652,2023-11-01T19:25:05.652Z,150,151,-1.28,-0.96,22.11,100.0,4.16,0.0,1.6,53.13010235415595
23:11:01:19:25:05.852,2023-11-01T19:25:05.852Z,150,151,-1.28,-1.01,21.51,100.0,4.16,0.0,1.6304907236779975,51.72435309310964
23:11:01:19:25:06.051,2023-11-01T19:25:06.051Z,150,151,-1.3,-1.13,21.56,100.0,4.17,0.0,1.7224691579241702,49.00182658010982
23:11:01:19:25:06.250,2023-11-01T19:25:06.250Z,150,151,-1.14,-0.92,22.25,100.0,4.17,0.0,1.464923206178399,51.095861544595834
23:11:01:19:25:06.453,2023-11-01T19:25:06.453Z,150,151,-1.19,-1.1,21.91,100.0,4.17,0.0,1.6205246064160828,47.250640897037556
23:11:01:19:25:06.652,2023-11-01T19:25:06.652Z,150,151,-0.95,-1.2,22.17,100.0,4.17,0.0,1.5305227865013966,38.36748538486154
23:11:01:19:25:06.852,2023-11-01T19:25:06.852Z,150,151,-0.87,-1.01,22.55,100.0,4.17,0.0,1.333041634758645,40.741153877829674
23:11:01:19:25:07.051,2023-11-01T19:25:07.051Z,150,151,-0.82,-1.28,21.1,100.0,4.16,0.0,1.5201315732527891,32.64464013491647
23:11:01:19:25:07.250,2023-11-01T19:25:07.250Z,150,151,-0.64,-1.36,21.0,100.0,4.16,0.0,1.503063538244475,25.201123645475093
23:11:01:19:25:07.453,2023-11-01T19:25:07.453Z,150,151,-0.73,-1.31,21.08,100.0,4.16,0.0,1.499666629621397,29.128821388542974
23:11:01:19:25:07.652,2023-11-01T19:25:07.652Z,150,151,-0.84,-1.4,21.06,100.0,4.16,0.0,1.632666530556684,30.96375653207349
23:11:01:19:25:07.852,2023-11-01T19:25:07.852Z,150,151,-0.78,-1.36,21.12,100.0,4.16,0.0,1.567801007781281,29.835539100261542
23:11:01:19:25:08.051,2023-11-01T19:25:08.051Z,150,151,-0.81,-1.5,21.17,100.0,4.17,0.0,1.7047287174210448,28.369046293278586
23:11:01:19:25:08.250,2023-11-01T19:25:08.250Z,150,151,-0.81,-1.6,21.04,100.0,4.17,0.0,1.7933488227336032,26.85081329395456
23:11:01:19:25:08.453,2023-11-01T19:25:08.453Z,150,151,-0.82,-1.43,21.08,100.0,4.17,0.0,1.6484234892769516,29.831105128786646
23:11:01:19:25:08.652,2023-11-01T19:25:08.652Z,150,151,-0.84,-1.38,21.04,100.0,4.17,0.0,1.6155494421403511,31.328692867804193
23:11:01:19:25:08.852,2023-11-01T19:25:08.852Z,150,151,-0.82,-1.42,21.0,100.0,4.17,0.0,1.6397560794215704,30.00492087082398
23:11:01:19:25:09.051,2023-11-01T19:25:09.051Z,150,151,-0.78,-1.43,21.11,100.0,4.16,0.0,1.6288953311984167,28.61045966596521
23:11:01:19:25:09.250,2023-11-01T19:25:09.250Z,150,151,-0.76,-1.32,21.12,100.0,4.16,0.0,1.5231546211727818,29.931511840507824
23:11:01:19:25:09.453,2023-11-01T19:25:09.453Z,150,151,-0.81,-1.26,21.0,100.0,4.16,0.0,1.4978985279383916,32.73522627210764
23:11:01:19:25:09.652,2023-11-01T19:25:09.652Z,150,151,-0.98,-1.25,20.97,100.0,4.16,0.0,1.5883639381451595,38.09644608027497
23:11:01:19:25:09.852,2023-11-01T19:25:09.852Z,150,151,-0.97,-1.2,21.06,100.0,4.16,0.0,1.5430165261590687,38.9497641771012
23:11:01:19:25:10.051,2023-11-01T19:25:10.051Z,150,151,-0.79,-1.25,20.94,100.0,4.17,0.0,1.4787156589419077,32.2928864986834
23:11:01:19:25:10.250,2023-11-01T19:25:10.250Z,150,151,-0.71,-1.2,20.95,100.0,4.17,0.0,1.3943098651304164,30.611388406867604
23:11:01:19:25:10.453,2023-11-01T19:25:10.453Z,150,151,-0.86,-1.16,21.14,100.0,4.17,0.0,1.4440221604947758,36.552472752091546
23:11:01:19:25:10.652,2023-11-01T19:25:10.652Z,150,151,-0.99,-1.12,21.28,100.0,4.17,0.0,1.494824404403407,41.47438480282551
23:11:01:19:25:10.852,2023-11-01T19:25:10.852Z,150,151,-0.98,-1.13,21.35,100.0,4.17,0.0,1.4957606760441322,40.93368122519405
23:11:01:19:25:11.051,2023-11-01T19:25:11.051Z,150,151,-0.78,-1.19,21.27,100.0,4.16,0.0,1.4228492541376263,33.24332586196442
23:11:01:19:25:11.250,2023-11-01T19:25:11.250Z,150,151,-0.77,-1.18,21.32,100.0,4.16,0.0,1.4090067423543438,33.12615089762642
23:11:01:19:25:11.453,2023-11-01T19:25:11.453Z,150,151,-0.83,-1.2,21.44,100.0,4.16,0.0,1.4590750494748377,34.67031791098054
23:11:01:19:25:11.652,2023-11-01T19:25:11.652Z,150,151,-0.96,-1.12,21.67,100.0,4.16,0.0,1.475127113166862,40.60129464500449
23:11:01:19:25:11.852,2023-11-01T19:25:11.852Z,150,151,-1.1,-0.94,21.68,100.0,4.16,0.0,1.4469277798148739,49.48460600954468
23:11:01:19:25:12.051,2023-11-01T19:25:12.051Z,150,151,-0.92,-0.99,21.91,100.0,4.17,0.0,1.351480669488099,42.901094066796475
23:11:01:19:25:12.250,2023-11-01T19:25:12.250Z,150,151,-0.93,-0.97,21.99,100.0,4.17,0.0,1.343800580443393,43.79395122078006
23:11:01:19:25:12.453,2023-11-01T19:25:12.453Z,150,151,-1.05,-0.96,21.92,100.0,4.17,0.0,1.422708684165525,47.563770211465
23:11:01:19:25:12.652,2023-11-01T19:25:12.652Z,150,151,-0.89,-1.01,21.91,100.0,4.17,0.0,1.3461797799699713,41.38611924799636
23:11:01:19:25:12.852,2023-11-01T19:25:12.852Z,150,151,-0.7,-1.08,22.04,100.0,4.17,0.0,1.2870120434556935,32.94921511659044
23:11:01:19:25:13.051,2023-11-01T19:25:13.051Z,150,151,-0.53,-1.11,22.0,100.0,4.17,0.0,1.2300406497347964,25.523424501068007
23:11:01:19:25:13.250,2023-11-01T19:25:13.250Z,150,151,-0.33,-1.21,21.91,100.0,4.17,0.0,1.2541929676090517,15.255118703057747
23:11:01:19:25:13.453,2023-11-01T19:25:13.453Z,150,151,-0.5,-0.77,22.17,100.0,4.17,0.0,0.9180958555619342,32.9977051012163
23:11:01:19:25:13.652,2023-11-01T19:25:13.652Z,150,151,-0.61,-0.65,22.16,100.0,4.17,0.0,0.891403387922662,43.181697035548154
23:11:01:19:25:13.852,2023-11-01T19:25:13.852Z,150,151,-0.45,-0.98,21.9,100.0,4.17,0.0,1.0783784122468327,24.66381471246359
23:11:01:19:25:14.051,2023-11-01T19:25:14.051Z,150,151,-0.51,-1.11,21.72,100.0,4.17,0.0,1.22155638429014,24.676863170337015
23:11:01:19:25:14.250,2023-11-01T19:25:14.250Z,150,151,-0.88,-0.93,22.21,100.0,4.17,0.0,1.2803515142334936,43.41764607738139
23:11:01:19:25:14.453,2023-11-01T19:25:14.453Z,150,151,-1.33,-1.09,22.63,100.0,4.17,0.0,1.7195929750961418,50.66370625802057
23:11:01:19:25:14.652,2023-11-01T19:25:14.652Z,150,151,-1.26,-0.96,22.65,100.0,4.17,0.0,1.5840454538932902,52.69605172201659
23:11:01:19:25:14.852,2023-11-01T19:25:14.852Z,150,151,-1.28,-0.75,23.0,100.0,4.17,0.0,1.4835430563350698,59.63236301585147
23:11:01:19:25:15.051,2023-11-01T19:25:15.051Z,150,151,-1.47,-0.9,22.75,100.0,4.16,0.0,1.7236298906667868,58.523160650416
23:11:01:19:25:15.250,2023-11-01T19:25:15.250Z,150,151,-1.3,-0.82,22.86,100.0,4.16,0.0,1.537010084547268,57.757532160876735
23:11:01:19:25:15.453,2023-11-01T19:25:15.453Z,150,151,-1.08,-0.87,21.91,100.0,4.16,0.0,1.3868309197591464,51.1466256596467
23:11:01:19:25:15.652,2023-11-01T19:25:15.652Z,150,151,-1.2,-1.22,21.3,100.0,4.16,0.0,1.7112568480505783,44.52649194126508
23:11:01:19:25:15.852,2023-11-01T19:25:15.852Z,150,151,-1.12,-1.3,21.39,100.0,4.16,0.0,1.715925406304132,40.74616356388083
23:11:01:19:25:16.051,2023-11-01T19:25:16.051Z,150,151,-1.07,-1.41,21.37,100.0,4.17,0.0,1.7700282483621554,37.19359917076423
23:11:01:19:25:16.250,2023-11-01T19:25:16.250Z,150,151,-1.18,-1.71,21.88,100.0,4.17,0.0,2.0776188293332343,34.607945410583284
23:11:01:19:25:16.453,2023-11-01T19:25:16.453Z,150,151,-1.14,-1.74,22.11,100.0,4.17,0.0,2.080192298803166,33.23171106797935
23:11:01:19:25:16.652,2023-11-01T19:25:16.652Z,150,151,-1.17,-1.62,22.03,100.0,4.17,0.0,1.9983242980057068,35.83765295427827
23:11:01:19:25:16.852,2023-11-01T19:25:16.852Z,150,151,-1.1,-1.82,22.27,100.0,4.17,0.0,2.126593520163174,31.148580986195043
23:11:01:19:25:17.051,2023-11-01T19:25:17.051Z,150,151,-0.95,-1.95,22.5,100.0,4.17,0.0,2.169101196348386,25.97439396243135
23:11:01:19:25:17.250,2023-11-01T19:25:17.250Z,150,151,-0.8,-0.94,22.75,100.0,4.17,0.0,1.234341929936758,40.39990433373674
23:11:01:19:25:17.453,2023-11-01T19:25:17.453Z,150,151,-1.26,-1.17,22.75,100.0,4.17,0.0,1.719447585708852,47.121096396661414
23:11:01:19:25:17.652,2023-11-01T19:25:17.652Z,150,151,-1.46,-1.09,23.04,100.0,4.17,0.0,1.8220043907740728,53.25588871521677
23:11:01:19:25:17.852,2023-11-01T19:25:17.852Z,150,151,-1.43,-1.1,23.28,100.0,4.17,0.0,1.8041341413542398,52.43140797117252
23:11:01:19:25:18.051,2023-11-01T19:25:18.051Z,150,151,-0.89,-0.64,23.38,100.0,4.16,0.0,1.0962207806824318,54.28004568770973
23:11:01:19:25:18.250,2023-11-01T19:25:18.250Z,150,151,-0.71,-1.73,22.65,100.0,4.16,0.0,1.8700267377767623,22.313473325769678
23:11:01:19:25:18.453,2023-11-01T19:25:18.453Z,150,151,-0.64,-1.55,22.67,100.0,4.16,0.0,1.6769317219254936,22.43588830667477
23:11:01:19:25:18.652,2023-11-01T19:25:18.652Z,150,151,-0.39,-1.24,22.75,100.0,4.16,0.0,1.299884610263542,17.459202635627207
23:11:01:19:25:18.852,2023-11-01T19:25:18.852Z,150,151,-0.23,-1.48,23.48,100.0,4.16,0.0,1.4977650015940418,8.833414651219016
23:11:01:19:25:19.051,2023-11-01T19:25:19.051Z,150,151,-0.67,-1.22,23.6,100.0,4.17,0.0,1.3918692467326088,28.774724638821795
23:11:01:19:25:19.250,2023-11-01T19:25:19.250Z,150,151,-0.44,-1.46,24.16,100.0,4.17,0.0,1.5248606493709513,16.77122381863046
23:11:01:19:25:19.453,2023-11-01T19:25:19.453Z,150,151,-0.34,-1.29,24.49,100.0,4.17,0.0,1.334053971921676,14.765423109928577
23:11:01:19:25:19.652,2023-11-01T19:25:19.652Z,150,151,-0.09,-0.82,24.6,100.0,4.17,0.0,0.8249242389456136,6.2634906143345574
23:11:01:19:25:19.852,2023-11-01T19:25:19.852Z,150,151,0.37,-0.67,24.31,100.0,4.17,0.0,0.7653757247260983,331.0908163488522
23:11:01:19:25:20.051,2023-11-01T19:25:20.051Z,150,151,0.17,-1.15,24.25,100.0,4.16,0.0,1.1624973118248487,351.5910882673993
23:11:01:19:25:20.250,2023-11-01T19:25:20.250Z,150,151,0.16,-1.55,22.79,100.0,4.16,0.0,1.5582361823549087,354.1064707679349
23:11:01:19:25:20.453,2023-11-01T19:25:20.453Z,150,151,-0.02,-1.72,22.76,100.0,4.16,0.0,1.7201162751395616,0.6661999701831292
23:11:01:19:25:20.652,2023-11-01T19:25:20.652Z,150,151,-0.41,-1.79,22.27,100.0,4.16,0.0,1.8363550854886426,12.901072745214776
23:11:01:19:25:20.852,2023-11-01T19:25:20.852Z,150,151,-0.6,-1.32,22.19,100.0,4.16,0.0,1.4499655168313488,24.44395478041656
23:11:01:19:25:21.051,2023-11-01T19:25:21.051Z,150,151,-0.63,-1.73,20.97,100.0,4.17,0.0,1.841140950606444,20.0096938886752
23:11:01:19:25:21.250,2023-11-01T19:25:21.250Z,150,151,-0.69,-1.89,20.92,100.0,4.17,0.0,2.0120139164528656,20.056094736575403
23:11:01:19:25:21.453,2023-11-01T19:25:21.453Z,150,151,-0.68,-2.44,21.2,100.0,4.17,0.0,2.5329824318380103,15.572543596810249
23:11:01:19:25:21.652,2023-11-01T19:25:21.652Z,150,151,-0.5,-2.52,21.14,100.0,4.17,0.0,2.569124364447934,11.222458069444826
23:11:01:19:25:21.852,2023-11-01T19:25:21.852Z,150,151,-0.58,-2.3,20.95,100.0,4.17,0.0,2.3720033726788836,14.153412587851392
23:11:01:19:25:22.051,2023-11-01T19:25:22.051Z,150,151,-0.53,-2.3,20.95,100.0,4.16,0.0,2.3602754076590298,12.976421880012083
23:11:01:19:25:22.250,2023-11-01T19:25:22.250Z,150,151,-0.42,-2.2,21.0,100.0,4.16,0.0,2.239732126840172,10.808230940319788
23:11:01:19:25:22.453,2023-11-01T19:25:22.453Z,150,151,-0.49,-2.49,20.99,100.0,4.16,0.0,2.5377549133042776,11.13282089127415
23:11:01:19:25:22.652,2023-11-01T19:25:22.652Z,150,151,-0.5,-2.26,20.95,100.0,4.16,0.0,2.314649001468689,12.475109712208962
23:11:01:19:25:22.852,2023-11-01T19:25:22.852Z,150,151,-0.51,-2.13,20.93,100.0,4.16,0.0,2.1902054698132774,13.465208094811715
23:11:01:19:25:23.051,2023-11-01T19:25:23.051Z,150,151,-0.55,-2.22,20.91,100.0,4.17,0.0,2.287116088002531,13.9147255599637
23:11:01:19:25:23.250,2023-11-01T19:25:23.250Z,150,151,-0.27,-2.27,20.79,100.0,4.17,0.0,2.286000874890471,6.783048855201173
23:11:01:19:25:23.453,2023-11-01T19:25:23.453Z,150,151,-0.19,-2.03,20.78,100.0,4.17,0.0,2.038872237291979,5.3470816002993615
23:11:01:19:25:23.652,2023-11-01T19:25:23.652Z,150,151,-0.21,-2.09,20.8,100.0,4.17,0.0,2.100523744212381,5.737734670056398
23:11:01:19:25:23.852,2023-11-01T19:25:23.852Z,150,151,-0.41,-2.09,20.92,100.0,4.17,0.0,2.129835674412465,11.09889924964233
23:11:01:19:25:24.051,2023-11-01T19:25:24.051Z,150,151,-0.3,-1.95,20.91,100.0,4.16,0.0,1.9729419656948857,8.74616226255523
23:11:01:19:25:24.250,2023-11-01T19:25:24.250Z,150,151,-0.23,-1.79,20.92,100.0,4.16,0.0,1.8047160441465577,7.3219082869737235
23:11:01:19:25:24.453,2023-11-01T19:25:24.453Z,150,151,-0.23,-1.78,20.92,100.0,4.16,0.0,1.7947980387776226,7.36259251121254
23:11:01:19:25:24.652,2023-11-01T19:25:24.652Z,150,151,-0.14,-1.78,20.93,100.0,4.16,0.0,1.7854971296532516,4.497151614667757
23:11:01:19:25:24.852,2023-11-01T19:25:24.852Z,150,151,-0.05,-1.7,20.9,100.0,4.16,0.0,1.7007351351694948,1.6846843178963127
23:11:01:19:25:25.051,2023-11-01T19:25:25.051Z,150,151,-0.15,-1.7,21.03,100.0,4.17,0.0,1.706604816587601,5.042451069170909
23:11:01:19:25:25.250,2023-11-01T19:25:25.250Z,150,151,-0.17,-1.58,21.02,100.0,4.17,0.0,1.5891192529196796,6.1411106168768015
23:11:01:19:25:25.453,2023-11-01T19:25:25.453Z,150,151,-0.13,-1.6,21.0,100.0,4.17,0.0,1.6052725625263768,4.645078425891597
23:11:01:19:25:25.652,2023-11-01T19:25:25.652Z,150,151,-0.05,-1.58,20.96,100.0,4.17,0.0,1.5807909412695913,1.812552685515584
23:11:01:19:25:25.852,2023-11-01T19:25:25.852Z,150,151,-0.21,-1.48,21.08,100.0,4.17,0.0,1.4948244044034067,8.075896334838319
23:11:01:19:25:26.051,2023-11-01T19:25:26.051Z,150,151,-0.29,-1.51,21.28,100.0,4.16,0.0,1.5375955254877662,10.87145292585484
23:11:01:19:25:26.250,2023-11-01T19:25:26.250Z,150,151,-0.32,-1.8,21.21,100.0,4.16,0.0,1.8282231811242302,10.080597987542319
23:11:01:19:25:26.453,2023-11-01T19:25:26.453Z,150,151,-0.27,-1.9,21.0,100.0,4.16,0.0,1.9190883252211193,8.087879974537998
23:11:01:19:25:26.652,2023-11-01T19:25:26.652Z,150,151,-0.48,-1.91,21.25,100.0,4.16,0.0,1.9693907687404244,14.106804737073105
23:11:01:19:25:26.852,2023-11-01T19:25:26.852Z,150,151,-0.17,-1.7,21.17,100.0,4.16,0.0,1.7084788555905512,5.710593137499643
23:11:01:19:25:27.051,2023-11-01T19:25:27.051Z,150,151,-0.23,-1.75,21.05,100.0,4.17,0.0,1.7650495743746124,7.487388197143673
23:11:01:19:25:27.250,2023-11-01T19:25:27.250Z,150,151,-0.3,-1.91,21.01,100.0,4.17,0.0,1.933416664870767,8.92640792673933
23:11:01:19:25:27.453,2023-11-01T19:25:27.453Z,150,151,-0.21,-1.71,21.04,100.0,4.17,0.0,1.7228464818433473,7.001267557495339
23:11:01:19:25:27.652,2023-11-01T19:25:27.652Z,150,151,-0.27,-1.67,20.99,100.0,4.17,0.0,1.691685549976709,9.183919250844383
23:11:01:19:25:27.852,2023-11-01T19:25:27.852Z,150,151,-0.3,-1.55,21.04,100.0,4.17,0.0,1.5787653403846944,10.954062643398345
23:11:01:19:25:28.051,2023-11-01T19:25:28.051Z,150,151,-0.27,-1.48,21.12,100.0,4.16,0.0,1.5044268011438775,10.33891054294105
23:11:01:19:25:28.250,2023-11-01T19:25:28.250Z,150,151,-0.4,-1.67,20.98,100.0,4.16,0.0,1.7172361514946044,13.469778229564156
23:11:01:19:25:28.453,2023-11-01T19:25:28.453Z,150,151,-0.48,-1.63,21.17,100.0,4.16,0.0,1.6992056967889437,16.40856915416316
23:11:01:19:25:28.652,2023-11-01T19:25:28.652Z,150,151,-0.49,-1.58,21.45,100.0,4.16,0.0,1.6542369842317033,17.230052713939756
23:11:01:19:25:28.852,2023-11-01T19:25:28.852Z,150,151,-0.3,-1.47,21.54,100.0,4.16,0.0,1.5002999700059985,11.534620653644708
23:11:01:19:25:29.051,2023-11-01T19:25:29.051Z,150,151,-0.38,-1.72,21.3,100.0,4.17,0.0,1.7614766532656627,12.45824644000487
23:11:01:19:25:29.250,2023-11-01T19:25:29.250Z,150,151,-0.52,-1.58,21.54,100.0,4.17,0.0,1.66337007307454,18.217095197824847
23:11:01:19:25:29.453,2023-11-01T19:25:29.453Z,150,151,-0.55,-1.37,21.76,100.0,4.17,0.0,1.476279106402309,21.873479611251184
23:11:01:19:25:29.652,2023-11-01T19:25:29.652Z,150,151,-0.62,-1.27,21.64,100.0,4.17,0.0,1.413258645825314,26.02112024428658
23:11:01:19:25:29.852,2023-11-01T19:25:29.852Z,150,151,-0.7,-1.16,21.6,100.0,4.17,0.0,1.3548431643551957,31.108808828545136
23:11:01:19:25:30.051,2023-11-01T19:25:30.051Z,150,151,-0.6,-1.34,21.56,100.0,4.17,0.0,1.4681961721786365,24.1209831194426
23:11:01:19:25:30.250,2023-11-01T19:25:30.250Z,150,151,-0.38,-1.42,21.6,100.0,4.17,0.0,1.4699659860010368,14.981632572390936
23:11:01:19:25:30.453,2023-11-01T19:25:30.453Z,150,151,-0.56,-1.34,21.64,100.0,4.17,0.0,1.4523085071705668,22.680559607024918
23:11:01:19:25:30.652,2023-11-01T19:25:30.652Z,150,151,-0.58,-1.67,21.19,100.0,4.17,0.0,1.7678518037437414,19.152389779403734
23:11:01:19:25:30.852,2023-11-01T19:25:30.852Z,150,151,-0.8,-1.8,21.42,100.0,4.17,0.0,1.969771560359221,23.96248897457815
23:11:01:19:25:31.051,2023-11-01T19:25:31.051Z,150,151,-0.77,-1.86,21.3,100.0,4.17,0.0,2.0130822139197395,22.488503054753437
23:11:01:19:25:31.250,2023-11-01T19:25:31.250Z,150,151,-0.89,-1.77,21.15,100.0,4.17,0.0,1.981161275615895,26.694386802800807
23:11:01:19:25:31.453,2023-11-01T19:25:31.453Z,150,151,-0.73,-2.07,21.06,100.0,4.17,0.0,2.194948746554233,19.425555227899906
23:11:01:19:25:31.652,2023-11-01T19:25:31.652Z,150,151,-0.91,-2.25,21.08,100.0,4.17,0.0,2.4270558296009592,22.020596556015676
23:11:01:19:25:31.852,2023-11-01T19:25:31.852Z,150,151,-0.87,-2.4,20.97,100.0,4.17,0.0,2.552821967940577,19.925580658184344
23:11:01:19:25:32.051,2023-11-01T19:25:32.051Z,150,151,-0.7,-2.12,21.13,100.0,4.16,0.0,2.232576986354558,18.272638266985325
23:11:01:19:25:32.250,2023-11-01T19:25:32.250Z,150,151,-0.83,-1.75,21.71,100.0,4.16,0.0,1.9368531178176625,25.374317285220627
23:11:01:19:25:32.453,2023-11-01T19:25:32.453Z,150,151,-0.71,-1.6,21.46,100.0,4.16,0.0,1.7504570831642805,23.92925476745097
23:11:01:19:25:32.652,2023-11-01T19:25:32.652Z,150,151,-0.75,-1.5,21.11,100.0,4.16,0.0,1.6770509831248424,26.565051177077976
23:11:01:19:25:32.852,2023-11-01T19:25:32.852Z,150,151,-0.88,-1.73,21.1,100.0,4.16,0.0,1.9409533739891847,26.961098644632898
23:11:01:19:25:33.051,2023-11-01T19:25:33.051Z,150,151,-0.41,-1.77,20.94,100.0,4.17,0.0,1.816865432551349,13.041890526661973
23:11:01:19:25:33.250,2023-11-01T19:25:33.250Z,150,151,-0.43,-1.88,21.06,100.0,4.17,0.0,1.928548677114477,12.883276513268584
23:11:01:19:25:33.453,2023-11-01T19:25:33.453Z,150,151,-0.58,-1.78,21.06,100.0,4.17,0.0,1.8721111078138497,18.047821068771043
23:11:01:19:25:33.652,2023-11-01T19:25:33.652Z,150,151,-0.53,-2.01,21.06,100.0,4.17,0.0,2.0787015177749786,14.771621492167526
23:11:01:19:25:33.852,2023-11-01T19:25:33.852Z,150,151,-0.39,-1.91,20.95,100.0,4.17,0.0,1.949410167204429,11.540497746609333
23:11:01:19:25:34.051,2023-11-01T19:25:34.051Z,150,151,-0.89,-1.61,21.11,100.0,4.17,0.0,1.8396195258802839,28.933599464803365
23:11:01:19:25:34.250,2023-11-01T19:25:34.250Z,150,151,-0.73,-1.7,21.1,100.0,4.17,0.0,1.8501081049495458,23.239254651258534
23:11:01:19:25:34.453,2023-11-01T19:25:34.453Z,150,151,-0.57,-2.04,21.24,100.0,4.17,0.0,2.1181359729724623,15.610988533679688
23:11:01:19:25:34.652,2023-11-01T19:25:34.652Z,150,151,-0.94,-2.07,21.13,100.0,4.17,0.0,2.27343352662883,24.42309719869752
23:11:01:19:25:34.852,2023-11-01T19:25:34.852Z,150,151,-0.83,-1.91,21.38,100.0,4.17,0.0,2.0825465180878915,23.48759577765361
23:11:01:19:25:35.051,2023-11-01T19:25:35.051Z,150,151,-0.56,-1.62,21.35,100.0,4.17,0.0,1.7140595088852664,19.069193537348156
23:11:01:19:25:35.250,2023-11-01T19:25:35.250Z,150,151,-0.49,-1.16,21.62,100.0,4.17,0.0,1.2592458060283545,22.899866528465566
23:11:01:19:25:35.453,2023-11-01T19:25:35.453Z,150,151,-0.94,-0.85,22.32,100.0,4.17,0.0,1.2673200069437869,47.87836949973405
23:11:01:19:25:35.652,2023-11-01T19:25:35.652Z,150,151,-0.58,-1.43,21.24,100.0,4.17,0.0,1.5431461369552786,22.07719931553629
23:11:01:19:25:35.852,2023-11-01T19:25:35.852Z,150,151,-0.39,-1.35,21.24,100.0,4.17,0.0,1.4052046114356442,16.113418233089305
23:11:01:19:25:36.051,2023-11-01T19:25:36.051Z,150,151,-0.11,-1.19,21.38,100.0,4.17,0.0,1.195073219514185,5.2812406284451185
23:11:01:19:25:36.250,2023-11-01T19:25:36.250Z,150,151,-0.3,-1.41,21.3,100.0,4.17,0.0,1.4415616532080755,12.011478386365468
